2047	拍
2048	拎
2049	拐
2050	拒
2051	拓
2052	拔
2053	拖
2054	拗
2055	拘
2056	拙
2057	拚
2058	招
2059	拜
2060	拟
2061	拢
2062	拣
2063	拥
2064	拦
2065	拧
2066	拨
2067	择
2068	括
2069	拭
2070	拮
2071	拯
2072	拱
2073	拳
2074	拴
2075	拶
2076	拷
2077	拼
2078	拽
2079	拾
2080	拿
2081	持
2082	挂
2083	指
2084	挈
2085	按
2086	挎
2087	挑
2088	挖
2089	挚
2090	挛
2091	挝
2092	挞
2093	挟
2094	挠
2095	挡
2096	挢
2097	挣
2098	挤
2099	挥
2100	挨
2101	挪
2102	挫
2103	振
2104	挲
2105	挹
2106	挺
2107	挽
2108	捂
2109	捃
2110	捅
2111	捆
2112	捉
2113	捋
2114	捌
2115	捍
2116	捎
2117	捏
2118	捐
2119	捕
2120	捞
2121	损
2122	捡
2123	换
2124	捣
2125	捧
2126	捩
2127	捭
2128	据
2129	捱
2130	捶
2131	捷
2132	捺
2133	捻
2134	掀
2135	掂
2136	掇
2137	授
2138	掉
2139	掊
2140	掌
2141	掎
2142	掏
2143	掐
2144	排
2145	掖
2146	掘
2147	掠
2148	探
2149	掣
2150	接
2151	控
2152	推
2153	掩
2154	措
2155	掬
2156	掭
2157	掮
2158	掰
2159	掳
2160	掴
2161	掷
2162	掸
2163	掺
2164	掼
2165	掾
2166	揄
2167	揆
2168	揉
2169	揍
2170	揎
2171	描
2172	提
2173	插
2174	揖
2175	揞
2176	揠
2177	握
2178	揣
2179	揩
2180	揪
2181	揭
2182	揲
2183	援
2184	揶
2185	揸
2186	揽
2187	揿
2188	搀
2189	搁
2190	搂
2191	搅
2192	搋
2193	搌
2194	搏
2195	搐
2196	搓
2197	搔
2198	搛
2199	搜
2200	搞
2201	搠
2202	搡
2203	搦
2204	搪
2205	搬
2206	搭
2207	搴
2208	携
2209	搽
2210	搿
2211	摁
2212	摄
2213	摅
2214	摆
2215	摇
2216	摈
2217	摊
2218	摒
2219	摔
2220	摘
2221	摞
2222	摧
2223	摩
2224	摭
2225	摸
2226	摹
2227	摺
2228	撂
2229	撄
2230	撅
2231	撇
2232	撑
2233	撒
2234	撕
2235	撖
2236	撙
2237	撞
2238	撤
2239	撩
2240	撬
2241	播
2242	撮
2243	撰
2244	撵
2245	撷
2246	撸
2247	撺
2248	撼
2249	擀
2250	擂
2251	擅
2252	操
2253	擎
2254	擐
2255	擒
2256	擗
2257	擘
2258	擞
2259	擢
2260	擤
2261	擦
2262	攀
2263	攉
2264	攒
2265	攘
2266	攥
2267	攫
2268	攮
2269	支
2270	攴
2271	攵
2272	收
2273	攸
2274	改
2275	攻
2276	放
2277	政
2278	故
2279	效
2280	敉
2281	敌
2282	敏
2283	救
2284	敕
2285	敖
2286	教
2287	敛
2288	敝
2289	敞
2290	敢
2291	散
2292	敦
2293	敫
2294	敬
2295	数
2296	敲
2297	整
2298	敷
2299	文
2300	斋
2301	斌
2302	斐
2303	斑
2304	斓
2305	斗
2306	料
2307	斛
2308	斜
2309	斟
2310	斡
2311	斤
2312	斥
2313	斧
2314	斩
2315	斫
2316	断
2317	斯
2318	新
2319	方
2320	於
2321	施
2322	旁
2323	旃
2324	旄
2325	旅
2326	旆
2327	旋
2328	旌
2329	旎
2330	族
2331	旒
2332	旖
2333	旗
2334	无
2335	既
2336	日
2337	旦
2338	旧
2339	旨
2340	早
2341	旬
2342	旭
2343	旮
